followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,default_profile,default_profile_image,has_extended_profile,bot
883,1,42,0,FALSE,2574,TRUE,FALSE,FALSE,1
3835,1,77,1,FALSE,1432,TRUE,FALSE,FALSE,1
410,0,29,0,FALSE,7709,TRUE,FALSE,FALSE,1
78,41,0,6628,FALSE,4249,TRUE,FALSE,FALSE,1
235,192,9,4,FALSE,7875,TRUE,FALSE,FALSE,1
530,2,18,2,FALSE,298,FALSE,FALSE,FALSE,1
0,30,0,0,FALSE,0,TRUE,TRUE,,1
2845,4,62,0,FALSE,16272,FALSE,FALSE,FALSE,1
52,1,10,0,FALSE,80,TRUE,FALSE,FALSE,1
683,0,35,0,FALSE,577,TRUE,FALSE,FALSE,1
173,0,13,0,FALSE,6893,TRUE,FALSE,FALSE,1
83215,12,1789,45,FALSE,2063,FALSE,FALSE,FALSE,1
6,17,0,0,FALSE,1,TRUE,TRUE,FALSE,1
10,2,4,0,FALSE,5775,TRUE,FALSE,FALSE,1
2,249,0,14,FALSE,26,TRUE,FALSE,FALSE,1
78,0,31,0,FALSE,10130,TRUE,FALSE,FALSE,1
82,0,9,0,FALSE,4591,FALSE,FALSE,FALSE,1
87,0,9,0,FALSE,2905,FALSE,FALSE,FALSE,1
3,21,0,0,FALSE,0,TRUE,TRUE,FALSE,1
11,0,6,0,FALSE,52,TRUE,FALSE,FALSE,1
260,0,34,0,FALSE,25155,TRUE,FALSE,FALSE,1
291,1,17,30,FALSE,3223,FALSE,FALSE,FALSE,1
159,6,26,0,FALSE,5019,TRUE,FALSE,FALSE,1
40,0,15,0,FALSE,3921,TRUE,FALSE,FALSE,1
1814,0,172,5106,FALSE,57061,TRUE,FALSE,FALSE,1
0,280,0,21,FALSE,31,TRUE,FALSE,FALSE,1
0,9,0,0,FALSE,0,TRUE,TRUE,,1
806,85,32,229,FALSE,1497,FALSE,FALSE,FALSE,1
25,524,0,1,FALSE,1,TRUE,FALSE,FALSE,1
77,1,27,0,FALSE,5057,TRUE,FALSE,FALSE,1
140,0,2,0,FALSE,16203,TRUE,FALSE,FALSE,1
41,0,12,0,FALSE,2397,FALSE,FALSE,FALSE,1
1248,7,3,0,FALSE,11708,FALSE,FALSE,FALSE,1
662,3,6,60,FALSE,29818,TRUE,FALSE,FALSE,1
49,1,6,23,FALSE,9820,FALSE,FALSE,FALSE,1
0,35,0,58,FALSE,83,TRUE,FALSE,FALSE,1
1148,7,12,6,FALSE,24607,TRUE,FALSE,FALSE,1
2,85,0,7,FALSE,11,TRUE,TRUE,FALSE,1
19,23,4,2,FALSE,2768,FALSE,FALSE,TRUE,1
10057,7468,108,1905,FALSE,1459,FALSE,FALSE,FALSE,1
1464,40,157,996,FALSE,144584,FALSE,FALSE,FALSE,1
490,1,21,0,FALSE,927,TRUE,FALSE,FALSE,1
93,0,24,0,FALSE,5145,FALSE,FALSE,FALSE,1
36,1,11,0,FALSE,793,TRUE,FALSE,FALSE,1
60,32,6,2,FALSE,4365,TRUE,FALSE,FALSE,1
214,0,20,0,FALSE,9727,TRUE,FALSE,FALSE,1
34,787,0,7,FALSE,2,TRUE,TRUE,FALSE,1
571310,76070,4909,37437,TRUE,56077,FALSE,FALSE,TRUE,0
292385,963,6076,1248,TRUE,16688,FALSE,FALSE,FALSE,0
1,7,0,0,FALSE,3,TRUE,TRUE,FALSE,0
222659,352,3261,143,TRUE,10999,FALSE,FALSE,FALSE,0
646,446,2,13440,FALSE,25292,FALSE,FALSE,FALSE,0
2,5,0,0,FALSE,2,TRUE,TRUE,FALSE,0
27,25,0,17,FALSE,50,TRUE,FALSE,FALSE,0
316,192,9,2257,FALSE,7329,FALSE,FALSE,TRUE,0
211616,8617,4071,1941,TRUE,2037,FALSE,FALSE,FALSE,0
429604,600,4999,30,TRUE,497,FALSE,FALSE,FALSE,0
106,153,0,973,FALSE,1408,TRUE,FALSE,FALSE,0
17118,385,950,4,FALSE,3168,FALSE,FALSE,FALSE,0
94714,43,1137,0,TRUE,1,TRUE,FALSE,FALSE,0
1793645,428911,15982,6881,TRUE,155671,FALSE,FALSE,TRUE,0
328658,110,4381,3,TRUE,319,TRUE,FALSE,FALSE,0
1159,2524,152,160,FALSE,4718,TRUE,FALSE,TRUE,0
383,324,20,145,FALSE,389,FALSE,FALSE,FALSE,0
132562,842,3292,4046,TRUE,5000,FALSE,FALSE,FALSE,0
9021504,16,34282,11,TRUE,13245,FALSE,FALSE,FALSE,0
74952,340,541,8101,TRUE,7931,TRUE,FALSE,FALSE,0
22270820,263,87505,2329,TRUE,46185,FALSE,FALSE,FALSE,0
829658,56,2714,490,FALSE,16192,FALSE,FALSE,TRUE,0
56,708,0,112,FALSE,95,TRUE,FALSE,TRUE,0
1132,8,7,32,FALSE,656,TRUE,FALSE,TRUE,0
40,51,0,19,FALSE,914,FALSE,FALSE,FALSE,0
106,318,3,11,FALSE,441,TRUE,FALSE,FALSE,0
658530,369,2166,1163,TRUE,13327,FALSE,FALSE,FALSE,0
3039240,1744,35817,412,TRUE,37953,FALSE,FALSE,FALSE,0
747,639,33,3649,FALSE,3918,FALSE,FALSE,TRUE,0
35916070,277,90152,147,TRUE,11904,FALSE,FALSE,FALSE,0
5324864,45,3190,49,TRUE,1537,FALSE,FALSE,FALSE,0
6055541,881,5,28,TRUE,5536,FALSE,FALSE,FALSE,0
2026336,53,7295,6,TRUE,487,FALSE,FALSE,FALSE,0
829,621,36,753,FALSE,9500,FALSE,FALSE,FALSE,0
6298,3780,82,85334,FALSE,46617,FALSE,FALSE,TRUE,0
243582,489,3900,24206,TRUE,17195,FALSE,FALSE,FALSE,0
958913,3664,4424,467,TRUE,44581,FALSE,FALSE,FALSE,0
75,426,3,1147,FALSE,269,TRUE,FALSE,FALSE,0
19451,6,36,37,FALSE,254,TRUE,FALSE,FALSE,0
22,95,0,86,FALSE,52,TRUE,FALSE,FALSE,0
113,280,6,2600,FALSE,4538,FALSE,FALSE,FALSE,0
4,81,0,133,FALSE,3,TRUE,FALSE,,0
2665301,299,2444,1301,TRUE,9572,TRUE,FALSE,TRUE,0
13305,1154,392,1251,FALSE,3571,FALSE,FALSE,FALSE,0
4,27,0,32,FALSE,18,TRUE,FALSE,FALSE,0
289928,1061,1433,18,TRUE,19353,FALSE,FALSE,FALSE,0
867,1544,39,87,FALSE,1058,FALSE,FALSE,FALSE,0
45,150,24,32,FALSE,108,FALSE,FALSE,FALSE,0
3262,454,15,1346,TRUE,1355,FALSE,FALSE,FALSE,0
97,105,1,1777,FALSE,1439,FALSE,FALSE,FALSE,0
26434,553,304,3786,FALSE,7110,FALSE,FALSE,FALSE,0
417924,16771,2135,999,TRUE,39013,FALSE,FALSE,FALSE,0
21,48,0,482,FALSE,233,TRUE,FALSE,,0
151,1833,4,164,FALSE,591,FALSE,FALSE,FALSE,0
8381372,203,47130,21,TRUE,6834,FALSE,FALSE,FALSE,0
2006589,1993,6702,429,TRUE,33226,FALSE,FALSE,FALSE,0
157,281,7,0,FALSE,4421,FALSE,FALSE,FALSE,0
2287,4297,13,1558,FALSE,497,FALSE,FALSE,TRUE,0
289,208,4,20,FALSE,1247,FALSE,FALSE,FALSE,0
63996,4883,167,297,TRUE,6896,FALSE,FALSE,FALSE,0
1356,3206,3,126,FALSE,396,TRUE,FALSE,FALSE,0
270,1891,0,0,FALSE,17,TRUE,FALSE,FALSE,0
24,65,0,0,FALSE,84,FALSE,FALSE,FALSE,0
1763697,397,5993,708,TRUE,3859,FALSE,FALSE,FALSE,0
649,30,68,0,TRUE,213,FALSE,FALSE,FALSE,0
10,76,0,2,FALSE,19,FALSE,FALSE,FALSE,0
146565,522,2800,4360,FALSE,10026,FALSE,FALSE,FALSE,0
177,119,3,1016,FALSE,21311,FALSE,FALSE,FALSE,0
28875,0,855,0,TRUE,437,FALSE,FALSE,FALSE,0
1541514,68,3956,66,TRUE,14230,FALSE,FALSE,TRUE,0
62647,277,1197,431,TRUE,11885,FALSE,FALSE,FALSE,0
46,96,0,147,FALSE,13,TRUE,FALSE,TRUE,0
1300380,24248,7089,4184,TRUE,8536,FALSE,FALSE,FALSE,0
1474073,40,7304,13,TRUE,8601,FALSE,FALSE,FALSE,0
314,823,9,770,FALSE,1062,FALSE,FALSE,TRUE,0
216039,67,887,972,TRUE,1878,FALSE,FALSE,TRUE,0
5370,82,75,607,FALSE,7169,TRUE,FALSE,FALSE,0
2844,126,110,692,TRUE,263,TRUE,FALSE,FALSE,0
77,524,0,8,FALSE,39,TRUE,FALSE,FALSE,0
3702525,8875,20465,135,TRUE,59937,FALSE,FALSE,TRUE,0
214083,211,3421,365,TRUE,3060,FALSE,FALSE,FALSE,0
4,67,0,2,FALSE,18,TRUE,TRUE,,0
772,970,41,1030,FALSE,2269,FALSE,FALSE,FALSE,0
5024,1265,395,4375,FALSE,31149,FALSE,FALSE,FALSE,0
1322,3001,49,2521,FALSE,2965,FALSE,FALSE,FALSE,0
33,100,0,2,FALSE,7,FALSE,FALSE,TRUE,0
15571,883,131,16908,FALSE,21707,FALSE,FALSE,TRUE,0
64,98,1,2,FALSE,1031,FALSE,FALSE,FALSE,0
28933243,800,27857,43,TRUE,42955,FALSE,FALSE,FALSE,0
122108,5790,923,223,TRUE,24891,FALSE,FALSE,FALSE,0
27,118,1,28,FALSE,29,TRUE,FALSE,FALSE,0
22,101,0,7,FALSE,9,TRUE,FALSE,TRUE,0
262,729,2,30,FALSE,235,FALSE,FALSE,TRUE,0
17880103,763,75193,306,TRUE,9487,FALSE,FALSE,FALSE,0
118,342,8,62,FALSE,46,TRUE,FALSE,TRUE,0
8896,417,347,797,FALSE,9936,FALSE,FALSE,FALSE,0
77,65,0,22,FALSE,17,TRUE,FALSE,FALSE,0
45,75,0,10,FALSE,103,FALSE,FALSE,FALSE,0
952135,858,3161,2402,TRUE,83812,FALSE,FALSE,FALSE,0
1811013,415,11324,181,TRUE,9472,FALSE,FALSE,FALSE,0
71,263,1,22,FALSE,49,TRUE,FALSE,FALSE,0
8503,222,322,861,TRUE,21716,FALSE,FALSE,FALSE,0
64,279,2,15,FALSE,83,TRUE,FALSE,FALSE,0
32129515,547,23014,51,TRUE,32419,FALSE,FALSE,TRUE,0
59,67,6,1030,FALSE,1002,TRUE,FALSE,FALSE,0
54,89,0,1,FALSE,1177,FALSE,FALSE,FALSE,0
52,337,0,2503,FALSE,247,FALSE,FALSE,FALSE,0
9132,1841,1063,590,TRUE,6437,FALSE,FALSE,TRUE,0
9515386,1329,0,1141,TRUE,5942,FALSE,FALSE,FALSE,0
276122,166,7084,1234,TRUE,7336,FALSE,FALSE,TRUE,0
3191970,371987,16873,13,TRUE,2119,FALSE,FALSE,FALSE,0
27859346,157,32946,0,TRUE,286,FALSE,FALSE,FALSE,0
5541,888,275,396,FALSE,901,FALSE,FALSE,FALSE,0
35,50,0,0,FALSE,113,FALSE,FALSE,FALSE,0
2917721,303,10993,372,TRUE,3123,FALSE,FALSE,FALSE,0
37,456,0,5,FALSE,587,TRUE,FALSE,FALSE,0
299938,1558,2580,3931,TRUE,13302,FALSE,FALSE,FALSE,0
1161,133,16,308,FALSE,670,FALSE,FALSE,FALSE,0
28,921,0,54,FALSE,8,TRUE,FALSE,,0
22,97,0,15,FALSE,85,FALSE,FALSE,TRUE,0
29270,24101,417,1571,TRUE,2426,FALSE,FALSE,FALSE,0
16547,13437,672,72,TRUE,12467,FALSE,FALSE,TRUE,0
2801091,843,21634,6552,TRUE,14733,FALSE,FALSE,FALSE,0
562918,653,9014,313,TRUE,6339,FALSE,FALSE,FALSE,0
3749,1,313,177,FALSE,7931,FALSE,FALSE,FALSE,0
35412,105,171,15,FALSE,967,FALSE,FALSE,FALSE,0
1749014,254,20641,0,TRUE,470,TRUE,FALSE,TRUE,0
138849,216,1511,6,TRUE,987,FALSE,FALSE,TRUE,0
4218370,5512,15813,655,TRUE,44847,FALSE,FALSE,FALSE,0
35476,150,880,1380,FALSE,484,FALSE,FALSE,FALSE,0
2142490,45023,7431,26993,TRUE,16826,FALSE,FALSE,FALSE,0
5960,1070,38,24299,TRUE,9444,FALSE,FALSE,FALSE,0
750,2657,266,8757,FALSE,14773,FALSE,FALSE,FALSE,0
34,204,0,0,FALSE,0,TRUE,TRUE,FALSE,0
7518766,13587,22620,4,TRUE,6952,FALSE,FALSE,FALSE,0
13011,2715,1019,73,TRUE,1592,FALSE,FALSE,FALSE,0
237490,314,1321,158,TRUE,2230,FALSE,FALSE,FALSE,0
166,294,15,77,FALSE,261,FALSE,FALSE,FALSE,0
31,58,0,8,FALSE,11,FALSE,FALSE,FALSE,0
26408349,41,66599,46,TRUE,34592,FALSE,FALSE,FALSE,0
48641,33,1029,0,TRUE,0,TRUE,FALSE,FALSE,0
96217,541,956,3705,TRUE,3591,FALSE,FALSE,FALSE,0
45,143,2,0,FALSE,180,FALSE,FALSE,FALSE,0
1173947,412,4627,743,TRUE,24811,FALSE,FALSE,FALSE,0
370920,272,9190,30,TRUE,11766,FALSE,FALSE,TRUE,0
7222,787,116,4,FALSE,16034,FALSE,FALSE,TRUE,0
878131,5044,3401,297,TRUE,79503,FALSE,FALSE,TRUE,0
15,83,0,0,FALSE,1,TRUE,TRUE,FALSE,0
20261,19440,469,7758,TRUE,6949,FALSE,FALSE,FALSE,0
4961351,742,13162,11859,TRUE,36385,FALSE,FALSE,FALSE,0
8800,2917,4,95,FALSE,85,FALSE,FALSE,FALSE,0
4347,419,16,2311,FALSE,11333,FALSE,FALSE,FALSE,0
2,79,0,1,FALSE,2,TRUE,TRUE,FALSE,0
4,35,0,0,FALSE,4,TRUE,FALSE,FALSE,0
72,96,1,78,FALSE,191,FALSE,FALSE,TRUE,0
2459472,1725,6202,8367,TRUE,12868,FALSE,FALSE,FALSE,0
3334308,374,14708,4363,TRUE,8939,FALSE,FALSE,FALSE,0
259280,28,4366,20,TRUE,9517,FALSE,FALSE,FALSE,0
325,104,18,12,FALSE,151,FALSE,FALSE,FALSE,0
13453399,679,48833,58,TRUE,8652,FALSE,FALSE,FALSE,0
542057,991,3527,20281,TRUE,9030,FALSE,FALSE,FALSE,0
1267,134,13,9912,FALSE,7029,FALSE,FALSE,FALSE,0
814594,144,5386,695,TRUE,8341,TRUE,FALSE,FALSE,0
36,519,0,139,FALSE,133,TRUE,FALSE,FALSE,0
2115097,3851,11112,90,TRUE,27626,TRUE,FALSE,FALSE,0
242,392,3,767,FALSE,2064,FALSE,FALSE,FALSE,0
27458,27182,165,233,FALSE,91,TRUE,FALSE,TRUE,0
2747,492,123,42,FALSE,248,FALSE,FALSE,FALSE,0
1026238,223642,7199,14499,TRUE,19256,FALSE,FALSE,FALSE,0
39,270,0,364,FALSE,307,TRUE,FALSE,FALSE,0
3654259,1336,1129,3557,TRUE,3456,FALSE,FALSE,FALSE,0
159613,6949,2975,220,TRUE,5877,FALSE,FALSE,FALSE,0
14,18,0,50,FALSE,41,FALSE,FALSE,TRUE,0
823,547,36,4812,FALSE,1964,FALSE,FALSE,TRUE,0
204,269,61,635,FALSE,2672,FALSE,FALSE,FALSE,0
76,1336,2,165,FALSE,38,TRUE,TRUE,FALSE,0
3517571,855,24528,185,TRUE,23660,FALSE,FALSE,FALSE,0
115,93,2,74,FALSE,126,TRUE,FALSE,TRUE,0
7901272,51,17736,231,TRUE,9748,FALSE,FALSE,FALSE,0
4457073,57,28,674,TRUE,342,FALSE,FALSE,FALSE,0
1073,197,5,8791,FALSE,8452,FALSE,FALSE,TRUE,0
10572149,1237,10028,2290,TRUE,138227,FALSE,FALSE,FALSE,0
3630,557,122,433,FALSE,643,TRUE,FALSE,FALSE,0
1,4,0,0,FALSE,0,FALSE,FALSE,FALSE,0
242,520,3,28,FALSE,196,TRUE,FALSE,FALSE,0
1513771,269684,11368,16453,TRUE,8973,FALSE,FALSE,TRUE,0
10795,21,185,9,TRUE,36,FALSE,FALSE,FALSE,0
328,1875,28,5,FALSE,3335,TRUE,FALSE,FALSE,0
5156022,398,15982,62,TRUE,17715,FALSE,FALSE,FALSE,0
1571,181,49,608,FALSE,409,FALSE,FALSE,FALSE,0
815583,178,4533,484,TRUE,2391,FALSE,FALSE,FALSE,0
25255491,671,51938,177,TRUE,6976,FALSE,FALSE,FALSE,0
50765,1401,1092,1957,TRUE,7596,FALSE,FALSE,TRUE,0
870,667,1,243,FALSE,617,FALSE,FALSE,FALSE,0
644027,559,3036,4051,TRUE,15713,FALSE,FALSE,FALSE,0
45385,158,877,13431,TRUE,11153,FALSE,FALSE,FALSE,0
4217692,12820,6511,39,TRUE,31195,FALSE,FALSE,TRUE,0
1877332,2190,13448,0,TRUE,9362,FALSE,FALSE,FALSE,0
34363304,909,187570,14320,TRUE,269878,FALSE,FALSE,FALSE,0
9192152,241,54812,11,TRUE,18144,FALSE,FALSE,FALSE,0
18,40,2,3,FALSE,51,TRUE,FALSE,FALSE,0
41,290,0,79,FALSE,3,TRUE,FALSE,TRUE,0
30615,6849,1896,12274,FALSE,67431,FALSE,FALSE,TRUE,0
3196,2536,135,6392,FALSE,9983,FALSE,FALSE,FALSE,0
174482,22566,105,112,FALSE,5639,TRUE,FALSE,,0
4077,2193,200,1913,FALSE,2349,FALSE,FALSE,FALSE,0
215,721,0,0,FALSE,76,FALSE,FALSE,,0
2540943,129,7363,767,TRUE,4470,FALSE,FALSE,FALSE,0
5555,296,63,11881,FALSE,10335,FALSE,FALSE,FALSE,0
1517993,3739,12313,1412,TRUE,32702,FALSE,FALSE,FALSE,0
397,2436,36,171,FALSE,569,FALSE,FALSE,FALSE,0
2039596,333,8897,42,TRUE,3361,FALSE,FALSE,TRUE,0
42,204,5,5490,FALSE,580,TRUE,TRUE,FALSE,0
112499,9471,2038,1,TRUE,625,FALSE,FALSE,FALSE,0
9216131,508,23565,6348,TRUE,4304,FALSE,FALSE,TRUE,0
112379,2116,73,2641,FALSE,6421,TRUE,FALSE,TRUE,0
2744,923,69,2157,FALSE,9699,TRUE,FALSE,TRUE,0
32,347,0,15,FALSE,21,TRUE,FALSE,TRUE,0
6296,47,1,12,FALSE,179,FALSE,FALSE,FALSE,0
216251,227,2357,88,TRUE,1537,FALSE,FALSE,FALSE,0
502303,13766,4875,3374,TRUE,69778,FALSE,FALSE,TRUE,0
176,96,3,1638,FALSE,11388,FALSE,FALSE,FALSE,0
22,161,0,4,FALSE,6,TRUE,TRUE,FALSE,0
12264,821,479,1390,TRUE,2136,FALSE,FALSE,FALSE,0
4639,491,108,0,FALSE,7,FALSE,TRUE,FALSE,0
9,128,0,70,FALSE,17,TRUE,FALSE,FALSE,0
22,102,0,4,FALSE,26,TRUE,FALSE,FALSE,0
68937,349,1324,18479,TRUE,47114,FALSE,FALSE,FALSE,0
5935044,2509,46336,175,TRUE,34774,FALSE,FALSE,TRUE,0
232,386,1,3798,FALSE,2369,TRUE,FALSE,FALSE,0
318621,603,6491,10838,TRUE,18794,FALSE,FALSE,FALSE,0
2073481,2952,9806,298,TRUE,71174,FALSE,FALSE,TRUE,0
197,599,2,135,FALSE,1732,FALSE,FALSE,TRUE,0
107622,76,1144,127,TRUE,3900,FALSE,FALSE,TRUE,0
1870168,637,8785,305,TRUE,44689,FALSE,FALSE,FALSE,0
947045,271,2618,88,TRUE,4905,FALSE,FALSE,FALSE,0
1583,852,61,5036,FALSE,5602,FALSE,FALSE,FALSE,0
200622,586,0,564,TRUE,12902,FALSE,FALSE,FALSE,0
354,21,37,0,TRUE,225,FALSE,FALSE,FALSE,0
1909411,17,11139,10994,TRUE,27849,FALSE,FALSE,FALSE,0
29270575,428,65474,350,TRUE,6221,FALSE,FALSE,FALSE,0
6578005,692,36256,87,TRUE,9536,FALSE,FALSE,TRUE,0
876,448,38,67,FALSE,9732,FALSE,FALSE,TRUE,0
15472164,1450,23557,77,TRUE,22750,FALSE,FALSE,FALSE,0
2254,200,45,573,FALSE,3437,FALSE,FALSE,FALSE,0
2419,1144,70,11257,FALSE,7230,FALSE,FALSE,FALSE,0
95,15,1,5,FALSE,2240,FALSE,FALSE,FALSE,0
758,654,5,7131,FALSE,30413,FALSE,FALSE,TRUE,0
314361,184,2624,389,TRUE,10659,FALSE,FALSE,FALSE,0
56805,3,1080,18,TRUE,12376,FALSE,FALSE,FALSE,0
126786,0,66,1084,FALSE,7656,FALSE,FALSE,TRUE,0
107,268,2,134,FALSE,2906,FALSE,FALSE,FALSE,0
1871284,9,2572,2,TRUE,4238,FALSE,FALSE,FALSE,0
30454,797,1024,500,TRUE,4676,FALSE,FALSE,FALSE,0
605365,60,5588,389,TRUE,3652,FALSE,FALSE,FALSE,0
6378,44,133,4458,FALSE,7244,FALSE,FALSE,FALSE,0
384507,199,3882,12,TRUE,5206,FALSE,FALSE,FALSE,0
1227898,1305,4355,736,TRUE,3792,FALSE,FALSE,FALSE,0
2,54,0,0,FALSE,1,TRUE,FALSE,FALSE,0
129,238,6,610,FALSE,3678,TRUE,FALSE,FALSE,0
3784246,15193,10243,2513,TRUE,14535,FALSE,FALSE,FALSE,0
669,613,11,6369,FALSE,14133,FALSE,FALSE,TRUE,0
399054,23907,7363,1,TRUE,205,FALSE,FALSE,FALSE,0
1,22,0,1,FALSE,1,TRUE,FALSE,FALSE,0
4763532,742,8997,158,TRUE,20404,FALSE,FALSE,FALSE,0
34960,530,1590,882,TRUE,3882,FALSE,FALSE,TRUE,0
151,1292,1,437,FALSE,692,TRUE,FALSE,FALSE,0
86,2924,0,0,FALSE,670,FALSE,FALSE,,0
171,269,3,20,FALSE,8061,TRUE,FALSE,FALSE,0
8476840,2836,129832,631,TRUE,227103,FALSE,FALSE,FALSE,0
269,368,2,3,FALSE,1896,FALSE,FALSE,FALSE,0
504,207,24,27,FALSE,1546,FALSE,FALSE,FALSE,0
578,310,79,574,FALSE,379,FALSE,FALSE,TRUE,0
384433,423,1872,1356,TRUE,9924,FALSE,FALSE,TRUE,0
69,293,2,234,FALSE,107,FALSE,FALSE,TRUE,0
2,44,0,1,FALSE,2,TRUE,TRUE,FALSE,0
22703994,1,88796,0,TRUE,2895,FALSE,FALSE,FALSE,0
3057658,32,39970,0,TRUE,2054,FALSE,FALSE,FALSE,0
228,64,5,1449,FALSE,1015,FALSE,FALSE,TRUE,0
46,12,12,986,FALSE,6083,FALSE,FALSE,FALSE,0
372,396,78,381,FALSE,440,TRUE,FALSE,FALSE,0
36,107,3,47,FALSE,27,FALSE,FALSE,TRUE,0
16260659,2742,44143,2138,TRUE,38435,FALSE,FALSE,FALSE,0
108,226,0,741,FALSE,1570,FALSE,FALSE,FALSE,0
121,592,13,1690,FALSE,1085,TRUE,FALSE,TRUE,0
4799319,943150,34624,107,TRUE,10405,FALSE,FALSE,FALSE,0
25887,2623,411,17033,FALSE,14258,FALSE,FALSE,FALSE,0
1427838,139,21577,0,TRUE,4735,FALSE,FALSE,FALSE,0
11,80,0,0,FALSE,1,FALSE,FALSE,FALSE,0
796718,284,13670,2666,TRUE,17149,FALSE,FALSE,FALSE,0
135677,1708,907,11340,TRUE,23655,FALSE,FALSE,FALSE,0
3673,1485,216,5263,FALSE,11406,TRUE,FALSE,FALSE,0
1803087,504,10029,3,TRUE,5653,FALSE,FALSE,FALSE,0
21,23,0,0,FALSE,3,TRUE,FALSE,FALSE,0
283215,852,13208,54595,TRUE,81749,FALSE,FALSE,TRUE,0
68,255,0,0,FALSE,6,TRUE,TRUE,FALSE,0
198739,9867,2697,375,TRUE,3957,FALSE,FALSE,FALSE,0
23477,2,653,120,FALSE,59325,TRUE,FALSE,FALSE,0
67,496,0,0,FALSE,3,TRUE,FALSE,FALSE,0
288,298,1,2949,FALSE,2933,TRUE,FALSE,FALSE,0
186,858,10,145,FALSE,307,FALSE,FALSE,TRUE,0
1526,1346,5,3332,FALSE,8662,FALSE,FALSE,TRUE,0
7011,315,173,1820,FALSE,631,FALSE,FALSE,FALSE,0
131328,147,2384,72,TRUE,207,FALSE,FALSE,FALSE,0
1867,2913,202,1375,FALSE,6544,FALSE,FALSE,FALSE,0
1039625,176,3687,29,TRUE,825,FALSE,FALSE,FALSE,0
40,117,1,13,FALSE,48,FALSE,FALSE,FALSE,0
1876,826,113,59,TRUE,19476,FALSE,FALSE,FALSE,0
330,302,6,2,FALSE,2079,TRUE,FALSE,TRUE,0
56633,4299,1150,13506,TRUE,13037,FALSE,FALSE,FALSE,0
1391,477,108,15572,FALSE,74779,FALSE,FALSE,FALSE,0
72,703,0,65,FALSE,4,TRUE,FALSE,TRUE,0
4060,95,24,39,FALSE,26,FALSE,FALSE,TRUE,0
560,378,29,902,FALSE,1134,FALSE,FALSE,FALSE,0
780560,4806,9400,3856,TRUE,22261,FALSE,FALSE,FALSE,0
3,30,0,0,FALSE,1,FALSE,FALSE,,0
5340224,614,11429,17365,TRUE,10586,FALSE,FALSE,FALSE,0
5633,5821,223,480,TRUE,11198,FALSE,FALSE,FALSE,0
1047,299,28,958,FALSE,3098,FALSE,FALSE,FALSE,0
180,355,18,227,FALSE,400,FALSE,FALSE,FALSE,0
22641,6044,715,40,TRUE,15371,FALSE,FALSE,FALSE,0
12464997,50549,57800,144,TRUE,22034,FALSE,FALSE,TRUE,0
391,1417,12,22986,FALSE,12551,FALSE,FALSE,FALSE,0
3,8,0,1,FALSE,13,TRUE,FALSE,FALSE,0
35,134,7,17,FALSE,989,FALSE,FALSE,FALSE,0
10,25,0,0,FALSE,9,TRUE,FALSE,TRUE,0
58,0,4,129,FALSE,473,FALSE,FALSE,FALSE,0
9942270,462,34321,13944,TRUE,7312,FALSE,FALSE,FALSE,0
13,50,0,5,FALSE,1,TRUE,FALSE,FALSE,0
13616221,760,37316,1178,TRUE,9824,FALSE,FALSE,TRUE,0
21,33,0,47,FALSE,702,FALSE,FALSE,FALSE,0
81,80,0,1356,FALSE,3243,FALSE,FALSE,FALSE,0
0,40,0,27,FALSE,57,TRUE,FALSE,,0
158352,509,3533,13,FALSE,63293,FALSE,FALSE,FALSE,0
42483,2692,1235,246,FALSE,29976,FALSE,FALSE,FALSE,0
147994,68994,2569,20839,TRUE,100848,FALSE,FALSE,FALSE,0
2,4,0,0,FALSE,1,TRUE,TRUE,FALSE,0
12,94,1,44,FALSE,103,TRUE,FALSE,FALSE,0
114,128,3,43,FALSE,6325,FALSE,FALSE,FALSE,0
4309,2316,296,2583,FALSE,5690,FALSE,FALSE,FALSE,0
777892,281,545,226,TRUE,1575,FALSE,FALSE,FALSE,0
127,816,15,469,FALSE,321,FALSE,FALSE,FALSE,0
22888,366,541,133,TRUE,382,FALSE,FALSE,TRUE,0
36,95,0,9,FALSE,13,TRUE,FALSE,,0
27013,999,641,10516,FALSE,13642,FALSE,FALSE,FALSE,0
5,237,0,0,FALSE,2,TRUE,FALSE,TRUE,0
2282,275,65,493,FALSE,4757,FALSE,FALSE,FALSE,0
2060,661,80,374,FALSE,6003,FALSE,FALSE,TRUE,0
1108807,1662,7220,2877,TRUE,27085,FALSE,FALSE,TRUE,0
208,190,0,180,FALSE,81,FALSE,FALSE,TRUE,0
392,638,22,110,FALSE,4530,TRUE,FALSE,FALSE,0
198799,11115,3013,220,TRUE,8140,FALSE,FALSE,FALSE,0
352,125,26,31,FALSE,582,FALSE,FALSE,FALSE,0
348,809,18,299,FALSE,3220,FALSE,FALSE,FALSE,0
698,589,2,1508,FALSE,7967,FALSE,FALSE,FALSE,0
350009,139,3673,240,TRUE,30346,FALSE,FALSE,FALSE,0
120310,1531,366,34,TRUE,2989,FALSE,FALSE,FALSE,0
36,6,0,13,FALSE,10,TRUE,FALSE,FALSE,0
595,345,1,4627,FALSE,887,TRUE,FALSE,TRUE,0
98,667,0,712,FALSE,613,TRUE,FALSE,FALSE,0
2,10,0,0,FALSE,2,TRUE,TRUE,FALSE,0
1,19,0,0,FALSE,1,TRUE,TRUE,FALSE,0
